ODB Name,Step,Frame,Part Instance Name,    Node Label,X,Y,Z,Section Name,Material Name,Section Point,       S-Mises,S-Max. In-Plane Principal (Abs),S-Max. Principal (Abs)
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",             1,   88.1118E-03,   103.863E-03,            0.,NA,NA,"",   744.757E+03,   768.158E+03,   768.158E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",             2,   92.6527E-03,   89.8873E-03,            0.,NA,NA,"",   989.175E+03,   1.04144E+06,   1.04144E+06
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",             3,   107.347E-03,   89.8873E-03,            0.,NA,NA,"",   998.466E+03,   1.02135E+06,   1.02135E+06
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",             4,   111.888E-03,   103.863E-03,            0.,NA,NA,"",   910.609E+03,   911.753E+03,   911.753E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",             5,   100.000E-03,   112.500E-03,            0.,NA,NA,"",   1.13296E+06,   1.18981E+06,   1.18981E+06
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",             6,   200.000E-03,            0.,            0.,NA,NA,"",   1.06116E+06,   1.03504E+06,   1.03504E+06
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",             7,            0.,            0.,            0.,NA,NA,"",   917.339E+03,   1.00177E+06,   1.00177E+06
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",             8,   200.000E-03,   200.000E-03,            0.,NA,NA,"",   1.06851E+06,   1.03301E+06,   1.03301E+06
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",             9,            0.,   200.000E-03,            0.,NA,NA,"",   896.095E+03,   989.239E+03,   989.239E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            10,   107.475E-03,   138.360E-03,            0.,NA,NA,"",   1.05835E+06,   1.11348E+06,   1.11348E+06
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            11,   78.6957E-03,   129.898E-03,            0.,NA,NA,"",   1.03252E+06,   1.09535E+06,   1.09535E+06
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            12,   56.6769E-03,   134.343E-03,            0.,NA,NA,"",   922.722E+03,   993.124E+03,   993.124E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            13,   123.793E-03,   130.263E-03,            0.,NA,NA,"",   1.08348E+06,   1.08717E+06,   1.08717E+06
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            14,   119.132E-03,   156.580E-03,            0.,NA,NA,"",   1.00644E+06,   1.03353E+06,   1.03353E+06
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            15,   47.0329E-03,   158.405E-03,            0.,NA,NA,"",   929.937E+03,   1.01341E+06,   1.01341E+06
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            16,   113.495E-03,   179.216E-03,            0.,NA,NA,"",   996.811E+03,   1.02998E+06,   1.02998E+06
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            17,   134.864E-03,   71.4802E-03,            0.,NA,NA,"",   1.06123E+06,   1.03737E+06,   1.03737E+06
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            18,   93.7126E-03,   58.0554E-03,            0.,NA,NA,"",   1.05084E+06,   1.12031E+06,   1.12031E+06
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            19,   145.322E-03,   145.018E-03,            0.,NA,NA,"",   1.11763E+06,   1.08689E+06,   1.08689E+06
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            20,   126.457E-03,   87.5595E-03,            0.,NA,NA,"",   875.323E+03,   862.589E+03,   862.589E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            21,   136.130E-03,   101.619E-03,            0.,NA,NA,"",   857.958E+03,   851.249E+03,   851.249E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            22,   71.2359E-03,   95.3388E-03,            0.,NA,NA,"",   703.594E+03,   764.684E+03,   764.684E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            23,   62.5134E-03,   83.8898E-03,            0.,NA,NA,"",   812.623E+03,   894.679E+03,   894.679E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            24,   117.380E-03,   62.8263E-03,            0.,NA,NA,"",   1.09931E+06,   1.12722E+06,   1.12722E+06
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            25,   153.057E-03,   108.411E-03,            0.,NA,NA,"",   966.806E+03,   953.602E+03,   953.602E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            26,   149.720E-03,   83.5203E-03,            0.,NA,NA,"",   1.00122E+06,   978.590E+03,   978.590E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            27,   59.1866E-03,   120.573E-03,            0.,NA,NA,"",   943.688E+03,   1.01374E+06,   1.01374E+06
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            28,   58.4153E-03,   92.9343E-03,            0.,NA,NA,"",   803.354E+03,   894.320E+03,   894.320E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            29,   137.697E-03,   37.5973E-03,            0.,NA,NA,"",   1.03853E+06,   1.03635E+06,   1.03635E+06
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            30,   48.0710E-03,   50.7927E-03,            0.,NA,NA,"",   925.763E+03,   1.01381E+06,   1.01381E+06
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            31,   72.5235E-03,   115.457E-03,            0.,NA,NA,"",   883.712E+03,   933.870E+03,   933.870E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            32,   73.9533E-03,   83.4781E-03,            0.,NA,NA,"",   833.923E+03,   887.187E+03,   887.187E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            33,   62.9947E-03,   104.108E-03,            0.,NA,NA,"",   735.706E+03,   813.469E+03,   813.469E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            34,   86.7694E-03,   153.276E-03,            0.,NA,NA,"",   979.916E+03,   1.05460E+06,   1.05460E+06
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            35,   141.268E-03,   126.654E-03,            0.,NA,NA,"",   1.03437E+06,   1.00854E+06,   1.00854E+06
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            36,   68.5955E-03,   65.7769E-03,            0.,NA,NA,"",   945.975E+03,   1.01409E+06,   1.01409E+06
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            37,   56.6844E-03,   75.3583E-03,            0.,NA,NA,"",    841.29E+03,   923.377E+03,   923.377E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            38,   134.781E-03,   151.194E-03,            0.,NA,NA,"",   1.07591E+06,   1.07787E+06,   1.07787E+06
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            39,   49.2118E-03,   111.490E-03,            0.,NA,NA,"",   817.552E+03,   904.713E+03,   904.713E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            40,   147.621E-03,   56.0605E-03,            0.,NA,NA,"",   1.11261E+06,   1.07950E+06,   1.07950E+06
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            41,   93.1050E-03,   25.2206E-03,            0.,NA,NA,"",   976.295E+03,   1.02830E+06,   1.02830E+06
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            42,   169.332E-03,   63.2390E-03,            0.,NA,NA,"",   1.06634E+06,   1.02215E+06,   1.02215E+06
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            43,   160.599E-03,   129.045E-03,            0.,NA,NA,"",   1.02795E+06,   991.044E+03,   991.044E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            44,   163.886E-03,   157.215E-03,            0.,NA,NA,"",   1.08213E+06,   1.03755E+06,   1.03755E+06
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            45,   45.5058E-03,   67.9016E-03,            0.,NA,NA,"",   853.073E+03,   942.923E+03,   942.923E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            46,   45.5929E-03,   96.7164E-03,            0.,NA,NA,"",   770.639E+03,   864.365E+03,   864.365E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            47,   50.1392E-03,   85.0380E-03,            0.,NA,NA,"",   833.053E+03,   924.163E+03,   924.163E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            48,   41.5085E-03,   79.0240E-03,            0.,NA,NA,"",   811.973E+03,   905.873E+03,   905.873E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            49,   150.181E-03,   170.621E-03,            0.,NA,NA,"",   1.05240E+06,   1.03315E+06,   1.03315E+06
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            50,   41.9428E-03,   128.283E-03,            0.,NA,NA,"",    853.43E+03,   943.304E+03,   943.304E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            51,   171.615E-03,   89.2541E-03,            0.,NA,NA,"",   1.03242E+06,   997.046E+03,   997.046E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            52,   29.5597E-03,   64.4446E-03,            0.,NA,NA,"",   857.131E+03,   956.016E+03,   956.016E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            53,   36.5220E-03,   106.643E-03,            0.,NA,NA,"",   798.018E+03,   897.595E+03,   897.595E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            54,   28.3866E-03,   122.807E-03,            0.,NA,NA,"",   826.175E+03,   925.487E+03,   925.487E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            55,   26.6180E-03,   96.7574E-03,            0.,NA,NA,"",   783.845E+03,   884.786E+03,   884.786E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            56,   36.1678E-03,   89.3227E-03,            0.,NA,NA,"",   781.766E+03,   878.802E+03,   878.802E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            57,   35.5724E-03,   144.950E-03,            0.,NA,NA,"",   886.186E+03,   984.706E+03,   984.706E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            58,   19.9470E-03,   145.104E-03,            0.,NA,NA,"",   857.622E+03,   961.669E+03,   961.669E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            59,   185.376E-03,   94.7849E-03,            0.,NA,NA,"",   1.07657E+06,   1.02230E+06,   1.02230E+06
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            60,   161.459E-03,   100.767E-03,            0.,NA,NA,"",   1.02115E+06,   992.556E+03,   992.556E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            61,   18.9676E-03,   82.1982E-03,            0.,NA,NA,"",   809.338E+03,   912.556E+03,   912.556E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            62,   33.5914E-03,   76.1198E-03,            0.,NA,NA,"",   816.145E+03,   911.889E+03,   911.889E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            63,   28.7658E-03,   84.9351E-03,            0.,NA,NA,"",   805.580E+03,   905.935E+03,   905.935E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            64,   2.70662E-03,   44.9370E-03,            0.,NA,NA,"",   859.489E+03,   962.647E+03,   962.647E+03
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            65,   174.781E-03,   125.950E-03,            0.,NA,NA,"",   1.06262E+06,   1.01443E+06,   1.01443E+06
C:/temp/Job-3.odb,Step-1,Increment      1: Step Time =    1.000,"P-3-1",            66,   11.0474E-03,   114.261E-03,            0.,NA,NA,"",   817.181E+03,   921.624E+03,   921.624E+03
