ODB Name,Step,Frame,Part Instance Name,    Node Label,X,Y,Z,Section Name,Material Name,Section Point,       S-Mises,S-Max. In-Plane Principal (Abs),S-Max. Principal (Abs)
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",             1,   87.5000E-03,   100.000E-03,            0.,NA,NA,"",   917.023E+03,   999.450E+03,   999.450E+03
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",             2,   100.000E-03,   87.5000E-03,            0.,NA,NA,"",   1.16520E+06,   1.26225E+06,   1.26225E+06
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",             3,   112.500E-03,   100.000E-03,            0.,NA,NA,"",   995.869E+03,   983.716E+03,   983.716E+03
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",             4,   100.000E-03,   112.500E-03,            0.,NA,NA,"",   1.02136E+06,   1.07004E+06,   1.07004E+06
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",             5,   200.000E-03,            0.,            0.,NA,NA,"",   1.03647E+06,   1.01835E+06,   1.01835E+06
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",             6,            0.,            0.,            0.,NA,NA,"",   911.278E+03,   991.666E+03,   991.666E+03
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",             7,   200.000E-03,   200.000E-03,            0.,NA,NA,"",   1.04129E+06,   1.02820E+06,   1.02820E+06
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",             8,            0.,   200.000E-03,            0.,NA,NA,"",   916.596E+03,   1.00366E+06,   1.00366E+06
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",             9,   129.020E-03,   139.860E-03,            0.,NA,NA,"",   1.02953E+06,   1.05496E+06,   1.05496E+06
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",            10,   138.479E-03,   107.339E-03,            0.,NA,NA,"",   972.501E+03,   942.546E+03,   942.546E+03
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",            11,   111.578E-03,   73.0778E-03,            0.,NA,NA,"",   1.14605E+06,   1.19056E+06,   1.19056E+06
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",            12,   88.9049E-03,   78.2905E-03,            0.,NA,NA,"",   977.095E+03,   1.06831E+06,   1.06831E+06
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",            13,   92.8022E-03,   133.700E-03,            0.,NA,NA,"",   1.00328E+06,   1.08242E+06,   1.08242E+06
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",            14,   121.855E-03,   84.3153E-03,            0.,NA,NA,"",   1.04932E+06,   1.03628E+06,   1.03628E+06
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",            15,   106.341E-03,   29.9688E-03,            0.,NA,NA,"",   991.351E+03,   1.03136E+06,   1.03136E+06
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",            16,   93.8352E-03,   167.533E-03,            0.,NA,NA,"",   986.168E+03,   1.03955E+06,   1.03955E+06
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",            17,   52.7486E-03,   148.867E-03,            0.,NA,NA,"",   966.271E+03,   1.05045E+06,   1.05045E+06
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",            18,   68.2788E-03,   122.120E-03,            0.,NA,NA,"",   894.751E+03,   963.137E+03,   963.137E+03
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",            19,   137.344E-03,   46.7629E-03,            0.,NA,NA,"",   1.07587E+06,   1.06327E+06,   1.06327E+06
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",            20,   142.592E-03,   82.0167E-03,            0.,NA,NA,"",   1.01220E+06,   978.643E+03,   978.643E+03
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",            21,   166.935E-03,   95.8786E-03,            0.,NA,NA,"",   1.05934E+06,   1.01829E+06,   1.01829E+06
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",            22,   41.7272E-03,   107.286E-03,            0.,NA,NA,"",   853.462E+03,   943.279E+03,   943.279E+03
