ODB Name,Step,Frame,Part Instance Name,    Node Label,X,Y,Z,Section Name,Material Name,Section Point,       S-Mises,S-Max. In-Plane Principal (Abs),S-Max. Principal (Abs)
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",             1,   92.6527E-03,   110.113E-03,            0.,NA,NA,"",   1.35198E+06,   1.35873E+06,   1.35873E+06
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",             2,   88.1118E-03,   103.863E-03,            0.,NA,NA,"",   691.624E+03,   418.358E+03,   418.358E+03
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",             3,   88.1118E-03,   96.1373E-03,            0.,NA,NA,"",   724.862E+03,   450.299E+03,   450.299E+03
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",             4,   92.6527E-03,   89.8873E-03,            0.,NA,NA,"",   1.35208E+06,   1.36798E+06,   1.36798E+06
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",             5,   100.000E-03,   87.5000E-03,            0.,NA,NA,"",   1.59497E+06,   1.71126E+06,   1.71126E+06
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",             6,   107.347E-03,   89.8873E-03,            0.,NA,NA,"",   1.23146E+06,   1.19945E+06,   1.19945E+06
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",             7,   111.888E-03,   96.1373E-03,            0.,NA,NA,"",   589.364E+03,   169.489E+03,   169.489E+03
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",             8,   111.888E-03,   103.863E-03,            0.,NA,NA,"",   735.601E+03,   412.959E+03,   412.959E+03
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",             9,   107.347E-03,   110.113E-03,            0.,NA,NA,"",   1.36520E+06,   1.36760E+06,   1.36760E+06
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",            10,   100.000E-03,   112.500E-03,            0.,NA,NA,"",   1.64063E+06,   1.76225E+06,   1.76225E+06
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",            11,   200.000E-03,            0.,            0.,NA,NA,"",   999.914E+03,   999.883E+03,   999.883E+03
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",            12,            0.,            0.,            0.,NA,NA,"",   1.41033E+06,   1.47921E+06,   1.47921E+06
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",            13,   200.000E-03,   200.000E-03,            0.,NA,NA,"",   999.933E+03,   999.892E+03,   999.892E+03
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",            14,            0.,   200.000E-03,            0.,NA,NA,"",   1.40998E+06,   1.47812E+06,   1.47812E+06
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",            15,   192.000E-03,            0.,            0.,NA,NA,"",   999.802E+03,   999.751E+03,   999.751E+03
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",            16,   184.000E-03,            0.,            0.,NA,NA,"",     999.3E+03,   999.280E+03,   999.280E+03
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",            17,   176.000E-03,            0.,            0.,NA,NA,"",   998.506E+03,   998.381E+03,   998.381E+03
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",            18,   168.000E-03,            0.,            0.,NA,NA,"",   996.795E+03,   996.636E+03,   996.636E+03
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",            19,   160.000E-03,            0.,            0.,NA,NA,"",   993.814E+03,   993.559E+03,   993.559E+03
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",            20,   152.000E-03,            0.,            0.,NA,NA,"",   988.904E+03,   988.522E+03,   988.522E+03
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",            21,   144.000E-03,            0.,            0.,NA,NA,"",   981.457E+03,   981.322E+03,   981.322E+03
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",            22,   136.000E-03,            0.,            0.,NA,NA,"",   972.546E+03,   972.194E+03,   972.194E+03
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",            23,   128.000E-03,            0.,            0.,NA,NA,"",   961.309E+03,   961.521E+03,   961.521E+03
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",            24,   120.000E-03,            0.,            0.,NA,NA,"",   950.754E+03,   950.737E+03,   950.737E+03
C:/temp/Job-7.odb,Step-1,Increment      1: Step Time =    1.000,"P-7-1",            25,   112.000E-03,            0.,            0.,NA,NA,"",   940.851E+03,   941.342E+03,   941.342E+03
