ODB Name,Step,Frame,Part Instance Name,    Node Label,X,Y,Z,Section Name,Material Name,Section Point,       S-Mises,S-Max. In-Plane Principal (Abs),S-Max. Principal (Abs)
C:/temp/Job-0.odb,Step-1,Increment      1: Step Time =    1.000,"P-0-1",             1,       95.2273,       109.911,            0.,NA,NA,"",   1.55196E+06,   1.60565E+06,   1.60565E+06
C:/temp/Job-0.odb,Step-1,Increment      1: Step Time =    1.000,"P-0-1",             2,       91.3999,       106.858,            0.,NA,NA,"",   847.582E+03,   756.289E+03,   756.289E+03
C:/temp/Job-0.odb,Step-1,Increment      1: Step Time =    1.000,"P-0-1",             3,       89.2758,       102.448,            0.,NA,NA,"",   451.479E+03,  -40.0419E+03,  -40.0419E+03
C:/temp/Job-0.odb,Step-1,Increment      1: Step Time =    1.000,"P-0-1",             4,       91.3999,       93.1416,            0.,NA,NA,"",   925.109E+03,   853.943E+03,   853.943E+03
C:/temp/Job-0.odb,Step-1,Increment      1: Step Time =    1.000,"P-0-1",             5,       95.2273,       90.0893,            0.,NA,NA,"",   1.57026E+06,   1.64416E+06,   1.64416E+06
C:/temp/Job-0.odb,Step-1,Increment      1: Step Time =    1.000,"P-0-1",             6,          100.,           89.,            0.,NA,NA,"",   1.98191E+06,   2.07606E+06,   2.07606E+06
C:/temp/Job-0.odb,Step-1,Increment      1: Step Time =    1.000,"P-0-1",             7,       104.773,       90.0893,            0.,NA,NA,"",   1.55892E+06,   1.61052E+06,   1.61052E+06
C:/temp/Job-0.odb,Step-1,Increment      1: Step Time =    1.000,"P-0-1",             8,       108.600,       93.1416,            0.,NA,NA,"",   859.297E+03,   756.730E+03,   756.730E+03
C:/temp/Job-0.odb,Step-1,Increment      1: Step Time =    1.000,"P-0-1",             9,       110.724,       97.5523,            0.,NA,NA,"",   475.869E+03,  -59.9547E+03,  -59.9547E+03
C:/temp/Job-0.odb,Step-1,Increment      1: Step Time =    1.000,"P-0-1",            10,       108.600,       106.858,            0.,NA,NA,"",   936.539E+03,   856.138E+03,   856.138E+03
C:/temp/Job-0.odb,Step-1,Increment      1: Step Time =    1.000,"P-0-1",            11,       104.773,       109.911,            0.,NA,NA,"",   1.57742E+06,   1.65001E+06,   1.65001E+06
C:/temp/Job-0.odb,Step-1,Increment      1: Step Time =    1.000,"P-0-1",            12,          100.,          111.,            0.,NA,NA,"",   1.98258E+06,   2.07676E+06,   2.07676E+06
C:/temp/Job-0.odb,Step-1,Increment      1: Step Time =    1.000,"P-0-1",            13,          190.,            0.,            0.,NA,NA,"",   999.738E+03,   999.716E+03,   999.716E+03
C:/temp/Job-0.odb,Step-1,Increment      1: Step Time =    1.000,"P-0-1",            14,          180.,            0.,            0.,NA,NA,"",   998.882E+03,   998.851E+03,   998.851E+03
C:/temp/Job-0.odb,Step-1,Increment      1: Step Time =    1.000,"P-0-1",            15,          170.,            0.,            0.,NA,NA,"",   997.067E+03,   997.000E+03,   997.000E+03
C:/temp/Job-0.odb,Step-1,Increment      1: Step Time =    1.000,"P-0-1",            16,          160.,            0.,            0.,NA,NA,"",   993.389E+03,   993.320E+03,   993.320E+03
C:/temp/Job-0.odb,Step-1,Increment      1: Step Time =    1.000,"P-0-1",            17,          150.,            0.,            0.,NA,NA,"",   986.850E+03,   986.773E+03,   986.773E+03
