ODB Name,Step,Frame,Part Instance Name,    Node Label,X,Y,Z,Section Name,Material Name,Section Point,       S-Mises,S-Max. In-Plane Principal (Abs),S-Max. Principal (Abs)
C:/temp/Job-9.odb,Step-1,Increment      1: Step Time =    1.000,"P-9-1",             1,       90.4236,       114.046,            0.,NA,NA,"",   1.53865E+06,   1.57782E+06,   1.57782E+06
C:/temp/Job-9.odb,Step-1,Increment      1: Step Time =    1.000,"P-9-1",             2,       86.7089,       110.599,            0.,NA,NA,"",   925.033E+03,   876.307E+03,   876.307E+03
C:/temp/Job-9.odb,Step-1,Increment      1: Step Time =    1.000,"P-9-1",             3,       83.0475,       101.270,            0.,NA,NA,"",   493.829E+03,  -466.628E+03,  -466.628E+03
C:/temp/Job-9.odb,Step-1,Increment      1: Step Time =    1.000,"P-9-1",             4,       83.4262,       96.2171,            0.,NA,NA,"",   483.373E+03,  -372.412E+03,  -372.412E+03
C:/temp/Job-9.odb,Step-1,Increment      1: Step Time =    1.000,"P-9-1",             5,       88.4371,       87.5381,            0.,NA,NA,"",   1.12836E+06,   1.14504E+06,   1.14504E+06
C:/temp/Job-9.odb,Step-1,Increment      1: Step Time =    1.000,"P-9-1",             6,       97.4663,       83.1899,            0.,NA,NA,"",   2.39195E+06,   2.46888E+06,   2.46888E+06
C:/temp/Job-9.odb,Step-1,Increment      1: Step Time =    1.000,"P-9-1",             7,       102.534,       83.1899,            0.,NA,NA,"",   2.40408E+06,   2.48305E+06,   2.48305E+06
C:/temp/Job-9.odb,Step-1,Increment      1: Step Time =    1.000,"P-9-1",             8,       111.563,       87.5381,            0.,NA,NA,"",   1.13117E+06,   1.13085E+06,   1.13085E+06
C:/temp/Job-9.odb,Step-1,Increment      1: Step Time =    1.000,"P-9-1",             9,       116.574,       96.2171,            0.,NA,NA,"",   561.017E+03,  -460.488E+03,  -460.488E+03
C:/temp/Job-9.odb,Step-1,Increment      1: Step Time =    1.000,"P-9-1",            10,       116.952,       101.270,            0.,NA,NA,"",   604.276E+03,  -584.626E+03,  -584.626E+03
C:/temp/Job-9.odb,Step-1,Increment      1: Step Time =    1.000,"P-9-1",            11,       113.291,       110.599,            0.,NA,NA,"",   928.051E+03,   888.458E+03,   888.458E+03
C:/temp/Job-9.odb,Step-1,Increment      1: Step Time =    1.000,"P-9-1",            12,       109.576,       114.046,            0.,NA,NA,"",   1.54865E+06,   1.59613E+06,   1.59613E+06
C:/temp/Job-9.odb,Step-1,Increment      1: Step Time =    1.000,"P-9-1",            13,          100.,          117.,            0.,NA,NA,"",   2.14949E+06,   2.27182E+06,   2.27182E+06
C:/temp/Job-9.odb,Step-1,Increment      1: Step Time =    1.000,"P-9-1",            14,          190.,            0.,            0.,NA,NA,"",   999.501E+03,   999.517E+03,   999.517E+03
C:/temp/Job-9.odb,Step-1,Increment      1: Step Time =    1.000,"P-9-1",            15,          180.,            0.,            0.,NA,NA,"",   999.168E+03,   999.171E+03,   999.171E+03
C:/temp/Job-9.odb,Step-1,Increment      1: Step Time =    1.000,"P-9-1",            16,          170.,            0.,            0.,NA,NA,"",   998.615E+03,   998.489E+03,   998.489E+03
C:/temp/Job-9.odb,Step-1,Increment      1: Step Time =    1.000,"P-9-1",            17,          160.,            0.,            0.,NA,NA,"",   995.097E+03,   994.960E+03,   994.960E+03
