ODB Name,Step,Frame,Part Instance Name,    Node Label,X,Y,Z,Section Name,Material Name,Section Point,       S-Mises,S-Max. In-Plane Principal (Abs),S-Max. Principal (Abs)
C:/temp/Job-4.odb,Step-1,Increment      1: Step Time =    1.000,"P-4-1",             1,   95.4845E-03,   111.656E-03,            0.,NA,NA,"",   1.71125E+06,   1.78302E+06,   1.78302E+06
C:/temp/Job-4.odb,Step-1,Increment      1: Step Time =    1.000,"P-4-1",             2,   88.8105E-03,   105.572E-03,            0.,NA,NA,"",   584.312E+03,   164.075E+03,   164.075E+03
C:/temp/Job-4.odb,Step-1,Increment      1: Step Time =    1.000,"P-4-1",             3,   87.5533E-03,   101.153E-03,            0.,NA,NA,"",   413.369E+03,  -361.831E+03,  -361.831E+03
C:/temp/Job-4.odb,Step-1,Increment      1: Step Time =    1.000,"P-4-1",             4,   90.0248E-03,   92.4671E-03,            0.,NA,NA,"",   973.869E+03,   895.347E+03,   895.347E+03
C:/temp/Job-4.odb,Step-1,Increment      1: Step Time =    1.000,"P-4-1",             5,   93.4196E-03,   89.3723E-03,            0.,NA,NA,"",   1.66297E+06,   1.70132E+06,   1.70132E+06
C:/temp/Job-4.odb,Step-1,Increment      1: Step Time =    1.000,"P-4-1",             6,   97.7031E-03,   87.7128E-03,            0.,NA,NA,"",   2.14193E+06,   2.23669E+06,   2.23669E+06
C:/temp/Job-4.odb,Step-1,Increment      1: Step Time =    1.000,"P-4-1",             7,   106.580E-03,   89.3723E-03,            0.,NA,NA,"",   1.58846E+06,   1.61575E+06,   1.61575E+06
C:/temp/Job-4.odb,Step-1,Increment      1: Step Time =    1.000,"P-4-1",             8,   109.975E-03,   92.4671E-03,            0.,NA,NA,"",   926.321E+03,   818.570E+03,   818.570E+03
C:/temp/Job-4.odb,Step-1,Increment      1: Step Time =    1.000,"P-4-1",             9,   112.447E-03,   101.153E-03,            0.,NA,NA,"",   481.787E+03,  -408.245E+03,  -408.245E+03
C:/temp/Job-4.odb,Step-1,Increment      1: Step Time =    1.000,"P-4-1",            10,   111.190E-03,   105.572E-03,            0.,NA,NA,"",   578.956E+03,   124.263E+03,   124.263E+03
