ODB Name,Step,Frame,Part Instance Name,    Node Label,X,Y,Z,Section Name,Material Name,Section Point,       S-Mises,S-Max. In-Plane Principal (Abs),S-Max. Principal (Abs)
C:/temp/Job-49.odb,Step-1,Increment      1: Step Time =    1.000,"P-49-1",             1,       85.2159,       159.181,            0.,NA,NA,"",   3.78119E+06,   3.82521E+06,   3.82521E+06
C:/temp/Job-49.odb,Step-1,Increment      1: Step Time =    1.000,"P-49-1",             2,       71.3134,       153.834,            0.,NA,NA,"",   1.41766E+06,   1.37281E+06,   1.37281E+06
C:/temp/Job-49.odb,Step-1,Increment      1: Step Time =    1.000,"P-49-1",             3,       59.1214,       145.276,            0.,NA,NA,"",   758.872E+03,  -721.986E+03,  -721.986E+03
C:/temp/Job-49.odb,Step-1,Increment      1: Step Time =    1.000,"P-49-1",             4,       49.3669,       134.019,            0.,NA,NA,"",   1.35571E+06,  -1.36926E+06,  -1.36926E+06
C:/temp/Job-49.odb,Step-1,Increment      1: Step Time =    1.000,"P-49-1",             5,       42.6316,       120.733,            0.,NA,NA,"",   1.12231E+06,  -1.14560E+06,  -1.14560E+06
C:/temp/Job-49.odb,Step-1,Increment      1: Step Time =    1.000,"P-49-1",             6,       39.3170,       106.211,            0.,NA,NA,"",   813.788E+03,  -830.801E+03,  -830.801E+03
C:/temp/Job-49.odb,Step-1,Increment      1: Step Time =    1.000,"P-49-1",             7,       39.6209,       91.3188,            0.,NA,NA,"",   837.291E+03,  -855.349E+03,  -855.349E+03
C:/temp/Job-49.odb,Step-1,Increment      1: Step Time =    1.000,"P-49-1",             8,       43.5250,       76.9440,            0.,NA,NA,"",   1.19915E+06,  -1.21258E+06,  -1.21258E+06
C:/temp/Job-49.odb,Step-1,Increment      1: Step Time =    1.000,"P-49-1",             9,       50.7967,       63.9440,            0.,NA,NA,"",   1.30807E+06,  -1.31866E+06,  -1.31866E+06
C:/temp/Job-49.odb,Step-1,Increment      1: Step Time =    1.000,"P-49-1",            10,       61.0022,       53.0940,            0.,NA,NA,"",   592.799E+03,  -526.822E+03,  -526.822E+03
C:/temp/Job-49.odb,Step-1,Increment      1: Step Time =    1.000,"P-49-1",            11,       73.5331,       45.0409,            0.,NA,NA,"",   1.67637E+06,   1.66859E+06,   1.66859E+06
