ODB Name,Step,Frame,Part Instance Name,    Node Label,X,Y,Z,Section Name,Material Name,Section Point,       S-Mises,S-Max. In-Plane Principal (Abs),S-Max. Principal (Abs)
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",             1,       85.1308,       149.829,            0.,NA,NA,"",   3.09281E+06,   3.14449E+06,   3.14449E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",             2,       71.5033,       143.496,            0.,NA,NA,"",   1.21673E+06,   1.21336E+06,   1.21336E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",             3,       60.2556,       133.532,            0.,NA,NA,"",   464.128E+03,  -396.349E+03,  -396.349E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",             4,       52.3268,       120.767,            0.,NA,NA,"",   850.933E+03,  -869.127E+03,  -869.127E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",             5,       48.3791,       106.268,            0.,NA,NA,"",   889.670E+03,  -898.476E+03,  -898.476E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",             6,       48.7422,       91.2454,            0.,NA,NA,"",   830.510E+03,  -858.433E+03,  -858.433E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",             7,       53.3858,       76.9540,            0.,NA,NA,"",   853.122E+03,  -861.918E+03,  -861.918E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",             8,       61.9220,       64.5872,            0.,NA,NA,"",   366.642E+03,  -112.729E+03,  -112.729E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",             9,       73.6381,       55.1776,            0.,NA,NA,"",   1.54850E+06,   1.55463E+06,   1.55463E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            10,       87.5556,       49.5110,            0.,NA,NA,"",   3.43614E+06,   3.48554E+06,   3.48554E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            11,       102.512,       48.0607,            0.,NA,NA,"",   4.43966E+06,   4.53449E+06,   4.53449E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            12,       112.444,       49.5110,            0.,NA,NA,"",   4.43647E+06,   4.51833E+06,   4.51833E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            13,       126.362,       55.1776,            0.,NA,NA,"",   3.34568E+06,   3.38989E+06,   3.38989E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            14,       138.078,       64.5872,            0.,NA,NA,"",   1.54207E+06,   1.54999E+06,   1.54999E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            15,       146.614,       76.9540,            0.,NA,NA,"",   704.332E+03,  -639.740E+03,  -639.740E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            16,       151.258,       91.2454,            0.,NA,NA,"",   2.00983E+06,  -2.03068E+06,  -2.03068E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            17,       151.621,       106.268,            0.,NA,NA,"",   2.01903E+06,  -2.05910E+06,  -2.05910E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            18,       147.673,       120.767,            0.,NA,NA,"",   910.352E+03,  -872.131E+03,  -872.131E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            19,       139.744,       133.532,            0.,NA,NA,"",   1.24027E+06,   1.22559E+06,   1.22559E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            20,       128.497,       143.496,            0.,NA,NA,"",   2.95823E+06,   3.02482E+06,   3.02482E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            21,       114.869,       149.829,            0.,NA,NA,"",   4.42823E+06,   4.50348E+06,   4.50348E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            22,          100.,          152.,            0.,NA,NA,"",   4.40541E+06,   4.48721E+06,   4.48721E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            23,          190.,            0.,            0.,NA,NA,"",   988.812E+03,   988.684E+03,   988.684E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            24,          180.,            0.,            0.,NA,NA,"",   971.111E+03,   970.679E+03,   970.679E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            25,          170.,            0.,            0.,NA,NA,"",   943.695E+03,   941.951E+03,   941.951E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            26,          160.,            0.,            0.,NA,NA,"",   880.335E+03,   878.281E+03,   878.281E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            27,          150.,            0.,            0.,NA,NA,"",   763.447E+03,   761.140E+03,   761.140E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            28,          140.,            0.,            0.,NA,NA,"",   595.207E+03,   593.455E+03,   593.455E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            29,          130.,            0.,            0.,NA,NA,"",   414.921E+03,   414.177E+03,   414.177E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            30,          120.,            0.,            0.,NA,NA,"",   282.230E+03,   285.273E+03,   285.273E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            31,          110.,            0.,            0.,NA,NA,"",   273.218E+03,   277.681E+03,   277.681E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            32,          100.,            0.,            0.,NA,NA,"",   440.547E+03,   440.729E+03,   440.729E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            33,           90.,            0.,            0.,NA,NA,"",   750.918E+03,   747.753E+03,   747.753E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            34,           80.,            0.,            0.,NA,NA,"",   1.13104E+06,   1.12641E+06,   1.12641E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            35,           70.,            0.,            0.,NA,NA,"",   1.53412E+06,   1.52933E+06,   1.52933E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            36,           60.,            0.,            0.,NA,NA,"",   1.88885E+06,   1.88660E+06,   1.88660E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            37,           50.,            0.,            0.,NA,NA,"",   2.15673E+06,   2.15004E+06,   2.15004E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            38,           40.,            0.,            0.,NA,NA,"",   2.32218E+06,   2.32085E+06,   2.32085E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            39,           30.,            0.,            0.,NA,NA,"",   2.40885E+06,   2.40711E+06,   2.40711E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            40,           20.,            0.,            0.,NA,NA,"",   2.46313E+06,   2.46261E+06,   2.46261E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            41,           10.,            0.,            0.,NA,NA,"",   2.58664E+06,   2.58888E+06,   2.58888E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            42,          200.,            0.,            0.,NA,NA,"",   999.233E+03,   998.456E+03,   998.456E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            43,            0.,            0.,            0.,NA,NA,"",   3.01371E+06,   3.16369E+06,   3.16369E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            44,          200.,          190.,            0.,NA,NA,"",   1.00624E+06,   1.00032E+06,   1.00032E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            45,          200.,          180.,            0.,NA,NA,"",   1.01158E+06,   1.00405E+06,   1.00405E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            46,          200.,          170.,            0.,NA,NA,"",   990.415E+03,   1.00898E+06,   1.00898E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            47,          200.,          160.,            0.,NA,NA,"",   933.407E+03,   1.01137E+06,   1.01137E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            48,          200.,          150.,            0.,NA,NA,"",   887.320E+03,   1.01801E+06,   1.01801E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            49,          200.,          140.,            0.,NA,NA,"",   967.722E+03,   1.07014E+06,   1.07014E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            50,          200.,          130.,            0.,NA,NA,"",   1.23461E+06,   1.38857E+06,   1.38857E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            51,          200.,          120.,            0.,NA,NA,"",   1.58447E+06,   1.82695E+06,   1.82695E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            52,          200.,          110.,            0.,NA,NA,"",   1.87066E+06,   2.15685E+06,   2.15685E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            53,          200.,          100.,            0.,NA,NA,"",   1.97134E+06,   2.26947E+06,   2.26947E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            54,          200.,           90.,            0.,NA,NA,"",   1.85104E+06,   2.13482E+06,   2.13482E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            55,          200.,           80.,            0.,NA,NA,"",   1.57052E+06,   1.81063E+06,   1.81063E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            56,          200.,           70.,            0.,NA,NA,"",   1.22477E+06,   1.37757E+06,   1.37757E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            57,          200.,           60.,            0.,NA,NA,"",   965.419E+03,   1.07844E+06,   1.07844E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            58,          200.,           50.,            0.,NA,NA,"",   896.604E+03,   1.02775E+06,   1.02775E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            59,          200.,           40.,            0.,NA,NA,"",   933.491E+03,   1.00788E+06,   1.00788E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            60,          200.,           30.,            0.,NA,NA,"",   989.962E+03,   1.00574E+06,   1.00574E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            61,          200.,           20.,            0.,NA,NA,"",   1.01103E+06,   1.00498E+06,   1.00498E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            62,          200.,           10.,            0.,NA,NA,"",   1.00528E+06,   1.00015E+06,   1.00015E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            63,          200.,          200.,            0.,NA,NA,"",   999.132E+03,   998.249E+03,   998.249E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            64,           10.,          200.,            0.,NA,NA,"",   2.58278E+06,   2.58603E+06,   2.58603E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            65,           20.,          200.,            0.,NA,NA,"",   2.45993E+06,   2.45918E+06,   2.45918E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            66,           30.,          200.,            0.,NA,NA,"",   2.40005E+06,   2.39863E+06,   2.39863E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            67,           40.,          200.,            0.,NA,NA,"",   2.31475E+06,   2.31175E+06,   2.31175E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            68,           50.,          200.,            0.,NA,NA,"",   2.14944E+06,   2.14654E+06,   2.14654E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            69,           60.,          200.,            0.,NA,NA,"",   1.88747E+06,   1.88286E+06,   1.88286E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            70,           70.,          200.,            0.,NA,NA,"",   1.53999E+06,   1.53427E+06,   1.53427E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            71,           80.,          200.,            0.,NA,NA,"",   1.13754E+06,   1.13264E+06,   1.13264E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            72,           90.,          200.,            0.,NA,NA,"",   749.256E+03,   746.396E+03,   746.396E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            73,          100.,          200.,            0.,NA,NA,"",   448.009E+03,   448.847E+03,   448.847E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            74,          110.,          200.,            0.,NA,NA,"",   283.825E+03,   289.024E+03,   289.024E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            75,          120.,          200.,            0.,NA,NA,"",   287.098E+03,   290.047E+03,   290.047E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            76,          130.,          200.,            0.,NA,NA,"",   421.739E+03,   421.410E+03,   421.410E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            77,          140.,          200.,            0.,NA,NA,"",   627.588E+03,   625.786E+03,   625.786E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            78,          150.,          200.,            0.,NA,NA,"",   792.509E+03,   785.791E+03,   785.791E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            79,          160.,          200.,            0.,NA,NA,"",   888.946E+03,   887.154E+03,   887.154E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            80,          170.,          200.,            0.,NA,NA,"",   942.343E+03,   941.564E+03,   941.564E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            81,          180.,          200.,            0.,NA,NA,"",   967.977E+03,   967.948E+03,   967.948E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            82,          190.,          200.,            0.,NA,NA,"",   987.632E+03,   987.487E+03,   987.487E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            83,            0.,          200.,            0.,NA,NA,"",   3.00974E+06,   3.16015E+06,   3.16015E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            84,            0.,           10.,            0.,NA,NA,"",   2.13307E+06,   2.34247E+06,   2.34247E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            85,            0.,           20.,            0.,NA,NA,"",   1.67855E+06,   1.86815E+06,   1.86815E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            86,            0.,           30.,            0.,NA,NA,"",   1.34375E+06,   1.50174E+06,   1.50174E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            87,            0.,           40.,            0.,NA,NA,"",   1.04568E+06,   1.16923E+06,   1.16923E+06
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            88,            0.,           50.,            0.,NA,NA,"",   776.854E+03,   864.790E+03,   864.790E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            89,            0.,           60.,            0.,NA,NA,"",   534.197E+03,   585.377E+03,   585.377E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            90,            0.,           70.,            0.,NA,NA,"",   328.650E+03,   342.277E+03,   342.277E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            91,            0.,           80.,            0.,NA,NA,"",   180.443E+03,   152.994E+03,   152.994E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            92,            0.,           90.,            0.,NA,NA,"",   114.813E+03,  -91.0824E+03,  -91.0824E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            93,            0.,          100.,            0.,NA,NA,"",   105.958E+03,  -107.191E+03,  -107.191E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            94,            0.,          110.,            0.,NA,NA,"",   114.535E+03,  -89.7332E+03,  -89.7332E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            95,            0.,          120.,            0.,NA,NA,"",   179.977E+03,   154.254E+03,   154.254E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            96,            0.,          130.,            0.,NA,NA,"",   328.468E+03,   342.883E+03,   342.883E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            97,            0.,          140.,            0.,NA,NA,"",   535.491E+03,   587.111E+03,   587.111E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            98,            0.,          150.,            0.,NA,NA,"",   778.524E+03,   867.447E+03,   867.447E+03
C:/temp/Job-10.odb,Step-1,Increment      1: Step Time =    1.000,"P-10-1",            99,            0.,          160.,            0.,NA,NA,"",   1.04573E+06,   1.17155E+06,   1.17155E+06
